#{"t_start": 1776891526.6535988, "env_id": "None"}
r,l,t
6622.427451,3600,27.447646
6342.862165,3600,54.751891
6024.383728,3600,202.213529
6485.656552,3600,228.416178
6298.18043,3600,256.449296
6464.339425,3600,398.797313
6287.112427,3600,426.150126
6315.991609,3600,451.348901
