#{"t_start": 1777249884.3370607, "env_id": "None"}
r,l,t
-204.874819,2400,21.233195
1505.617537,1710,37.068253
-154.272772,2400,55.204746
-7.824726,2400,77.724098
74.242094,2400,192.518522
-110.712073,2400,213.470747
-161.883175,2400,229.587297
-28.112743,2400,250.080741
-190.383374,2400,362.565185
1475.351598,1697,374.147318
-156.613309,2400,394.888035
1542.485075,1225,403.607526
-15.148427,2400,420.0553
-176.960488,2400,562.002073
101.860367,2400,583.687915
