#{"t_start": 1777064370.0632951, "env_id": "None"}
r,l,t
-49.568376,7200,62.222411
1725.99413,1355,75.698028
1776.787206,2267,232.686758
-48.044018,7200,289.343109
1937.335388,1371,299.074216
-42.606693,7200,493.697556
1812.425106,1579,505.048839
-40.645145,7200,928.74028
-50.062134,7200,1466.741457
-43.388749,7200,1579.761564
-43.109819,7200,2278.032357
2005.074727,2312,2309.574696
